reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
603e2236-aa47-4f0e-be5e-a9882115cc0e,Afif,https://play-lh.googleusercontent.com/a/ACg8ocJ0NKPA_QcbvV-_QlZIZoabf5TH9v6lfZNTfIbiL-CywwQ3xg=mo,"Oke deh, bagus aplikasi nya, semangat terus buat yang bikin komiknya, dan jangan lupa istirahat.😁👍",5,0,3.4.0,2024-08-13 11:11:18,,,3.4.0
cdbb323e-42b1-4711-b538-c64289f4176e,Fiana Fiana,https://play-lh.googleusercontent.com/a/ACg8ocKS8IOMyGbEPLuV8S0hGwggDOBYwYxSyiqUITlql0LsWa7NYw=mo,"aku baru aja download jadi kasi bintang 1 dulu ya ,nanti kalo bagus tak kasih bintang 5",5,0,3.3.0,2024-08-13 11:05:00,,,3.3.0
edc5f0c2-c8e0-42c3-8548-6e23888010ae,Warung Mas Mul,https://play-lh.googleusercontent.com/a-/ALV-UjURyAbzZ_5D9oKOIz_hXxUVpO63iMWbZTChy9PiAnsvHeAb0rQ,keren dan romantis,5,0,3.4.0,2024-08-13 09:57:03,,,3.4.0
a844ca7a-1a5a-412e-92db-31a7dfdb2b54,Irfan Rifani,https://play-lh.googleusercontent.com/a/ACg8ocLmurziUZ78M4e7sgPlt7-3QeQpIZoIWUUxq6pjbfJD6-dneg=mo,"Tolong untuk iklan yang ada diakhir setiap episode jangan hal hal jorok dan porno, ingat ada anak kecil 15 tahun kebawah yang baca komik komik ini",4,0,,2024-08-13 09:39:11,,,
2c827287-46cc-4450-badd-7cc54e6e4b0c,Omi Saputra,https://play-lh.googleusercontent.com/a/ACg8ocJjWCfrPsoXcWv3PBUvNwosv9QGSMJlc_OKrnFJDajHYGWtCQ=mo,sangat menghibur,5,0,3.4.0,2024-08-13 09:33:14,,,3.4.0
dffc7373-578f-4dc4-a5ee-4058905bb18a,Son Aqila,https://play-lh.googleusercontent.com/a/ACg8ocI9mGyIrxfYLQl-0IX2PieURhVFOMUwZMh8wUD_6XIVxFRszA=mo,"BAGUS BGT NJIR,😭",5,0,3.4.0,2024-08-13 09:20:20,,,3.4.0
fcda1314-d1fa-41da-84db-a7fcdca011f6,Fathimah Nur lubna,https://play-lh.googleusercontent.com/a-/ALV-UjU4Z0IOmpb7dmwLEz0miiMo-XzVdBXSAW_vSl4ETyvUggG6UGpo,Seru banget,5,0,3.4.0,2024-08-13 09:07:45,,,3.4.0
12011567-929b-427c-b4fd-17cf397a1b57,Fahri Fahri,https://play-lh.googleusercontent.com/a/ACg8ocKYFdfxQSuyycjIo1E56ZmgLMMxOZttdXb7NLNQL2I95-F1tQ=mo,bagus bisa baca komik BoBoiBoy musim 2 di sini pokonya the best,5,0,3.4.0,2024-08-13 08:10:32,,,3.4.0
11e5ab4b-336a-46e3-a036-cf335ea252dd,Andre Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjVf4ZSxmzc7PHg_OS2qcbBC0-CrT_mmaaSUUiY0H7iediswwpCi,Makin kesini makin cari cuan jing,5,0,3.2.4,2024-08-13 07:59:05,,,3.2.4
0f3bff8b-df2a-40a2-9334-2ea00cd66b09,Abdul Ghofur,https://play-lh.googleusercontent.com/a/ACg8ocLhkaRXLxb_bcqWYEjJo7MwbS4fwNZmjeDOcgT6pW5luvyScg=mo,aku suka degan cerita dari Webtoon,5,0,3.4.0,2024-08-13 07:18:33,,,3.4.0
340d937d-412c-411d-a8a3-a8b98b229141,pepen 123,https://play-lh.googleusercontent.com/a-/ALV-UjURxeXLypLYOjcAr_0-hmsJQs0BDncoX7Nvfp_Ai8uvbAaAhmQ,sangat bagus,5,0,3.4.0,2024-08-13 05:41:11,,,3.4.0
83a0022d-07f9-49eb-9b4f-50e90c620be1,Rara,https://play-lh.googleusercontent.com/a/ACg8ocI6DPr4-xGA3A2NhshIHq2GpQjRIoQbONWG6WNiIpi8i0gxcA=mo,ini bagus banget aku suka!,5,0,3.4.0,2024-08-13 03:50:34,,,3.4.0
970e2d2a-c3d4-4ce3-b4cc-23293efe47d6,Amira Huda,https://play-lh.googleusercontent.com/a-/ALV-UjWh9jHJbd6jY-QXvwGqwP_3S-YVkmZ1kqd3QtDkeZOEseKzyXZG,bgus,5,0,3.4.0,2024-08-13 03:13:54,,,3.4.0
6783b9a8-a555-4410-a969-f0d801d4d117,Puji Susanto,https://play-lh.googleusercontent.com/a/ACg8ocKy3USWjvpR8RZXP25voCFQOTWSdSenSgpF4Bp49mvN8EtCrQ=mo,bagus banget,5,0,3.4.0,2024-08-13 03:01:19,,,3.4.0
7907a9f4-5945-483b-b05e-9bfed9182512,Iriyanti 1967,https://play-lh.googleusercontent.com/a-/ALV-UjVSiqqwoB6BAv4EtJSPboQzgfVCln3DS8dbcVO6xJIqz_egUYxD,"menurutku siih bagus"" aj tapi di cepetin up nya yah",5,0,3.4.0,2024-08-13 02:36:01,,,3.4.0
6177e4b1-2dba-45b1-884a-5d8eb766c675,Aulia Tri wulandari,https://play-lh.googleusercontent.com/a/ACg8ocIouNuzyC28pkBFaJdpl7M0Xc3kLyrHF8XOCh0_-gPD7zxDzA=mo,Good!,5,0,3.3.7,2024-08-13 02:23:55,,,3.3.7
cc0972f1-c7dc-4756-b03c-632f09c841f7,༺SσuL Dirty̶ツ༻,https://play-lh.googleusercontent.com/a-/ALV-UjWhPjCXENTWIJYTtXDHEZUgtAOw0kdsnIt-JctPri_eIlFNM84y,"Aplikasi Baca Komik Manhwa nya bagus-bagus, namun ada beberapa Manhwa yang gak dimasukin kedalam Webtoon ini, mudah-mudahan bisa update Manhwa lebih banyak lagi & lebih bervariasi!",5,0,,2024-08-13 01:41:34,,,
24e82dc5-5159-40c4-ba52-9cc21064503d,Andini Riska Febriani,https://play-lh.googleusercontent.com/a-/ALV-UjUjBm-o0kE8D95Jo5HUlO6qWWS7wZ87t5DQltp9bIhIQS8lYW7m,suka bangett sama WEBTOON 🤍🤍🤍,5,0,3.4.0,2024-08-13 01:40:12,,,3.4.0
4286700c-b36e-4cac-bab0-6e4de676a557,Istaniati Umar,https://play-lh.googleusercontent.com/a/ACg8ocIfo5bJtMrfenY-96VjMj1eX_gA8dS4mCvbfr1RItGubxy--A=mo,bagussssssss bgt,5,0,3.4.0,2024-08-13 01:31:53,,,3.4.0
8fbb2f39-839e-4ad9-b44e-bdb570900484,Kurnia Sari,https://play-lh.googleusercontent.com/a-/ALV-UjXYOuLIstJTxj2pOu-wYrETtRfJcqTXnwa9LQ3YZvwK4hFgR-U,bagus banget😭😭😭,5,0,3.4.0,2024-08-13 01:00:52,,,3.4.0
e261d0b4-cdba-4733-ad94-2c8d877e92de,Aisyah Yukina,https://play-lh.googleusercontent.com/a/ACg8ocJBaeKAW5GpopJ_hwOMt5e_750vYz4I7j1rvGgst14j54irKw=mo,suka banget aaaaaa,5,0,3.4.0,2024-08-13 00:42:00,,,3.4.0
143c0f50-f37a-4fd6-9745-883c58818ef1,Uman,https://play-lh.googleusercontent.com/a/ACg8ocIllx-dz6tj2iWK5Mejyyyom4MkirjLo-93vGc_aglVJuqPig=mo,bagus,5,0,3.4.0,2024-08-13 00:19:26,,,3.4.0
e83f3e8c-0564-4f60-80a0-948ed2eb4919,Joulanda Takaredas,https://play-lh.googleusercontent.com/a/ACg8ocLYUbFGSIJTV48p1I7nj8BTxBTaGcd4NQZ8uLi8oc6lWKRayA=mo,"BAGUSS BANGET, ADA WEBTOON OPM, DI APLIKASI LAIN GAK ADA:(",5,0,3.4.0,2024-08-12 22:39:18,,,3.4.0
6e1d00dc-06a6-46ca-acce-e9f612392452,User Samsung,https://play-lh.googleusercontent.com/a-/ALV-UjVmkueIzE6CgK3CamlSl62BNs0Ri_Dw962-dUgfNzTJrApkRRl3,BAGUS BANGAETT ASLII 😫,5,0,3.4.0,2024-08-12 22:39:04,,,3.4.0
4ef6dce3-05f5-4443-8b4c-ae6472d2afe4,Oktaviana Aulia Handayani,https://play-lh.googleusercontent.com/a/ACg8ocJ7jJiys04KY_pHam63DdFsBBxjhumS22mMpLep7t14L4C4Rg=mo,komik nya bagus dan banyak yang seru,5,0,3.4.0,2024-08-12 21:59:18,,,3.4.0
6fe5b30d-0519-45b6-af55-e13e5f4e5549,Aria Dinata,https://play-lh.googleusercontent.com/a-/ALV-UjU_adMCPVJ7kqXk0EorismlUx4DwaiFRWeXX5g4_Hwu2EcrWOU,App-nya bagus dan gambaran nya keren,5,0,3.4.0,2024-08-12 21:40:38,,,3.4.0
911ab49c-eb04-4bfd-a9e9-8a09ed181a39,Putri Andini,https://play-lh.googleusercontent.com/a/ACg8ocL9alfK8nzIIC_CHHqUmwpbHgkfkuvhE6_h3GXkszNWjIXz3A=mo,"akuuu mencintaiiimuuu, terimakasih telah membuatkan aplikasi yang bagus iniiii",5,0,3.4.0,2024-08-12 21:00:03,,,3.4.0
47547b1c-381e-45fc-861b-45738ca9addd,wahyu S3,https://play-lh.googleusercontent.com/a-/ALV-UjXRDeOvak9rgqXQLW7ypy2gjiBsbPTVCRCTS_Pc7QmMo_UGDAM,very good,5,0,3.4.0,2024-08-12 20:09:48,,,3.4.0
dfd16470-3de2-4f3f-bb3e-10b0db6eff01,Ferdi Ferdi,https://play-lh.googleusercontent.com/a/ACg8ocJgsuSKG5k_dbP7VT8jKy0ivxkusak5jujKu0YQa2yhgr4mbA=mo,Gak bisa berkata kata lagi sangat bagus,5,0,3.4.0,2024-08-12 17:43:03,,,3.4.0
56c9747f-b532-4fe6-9936-d3a88fee17ef,rezaahmadfahrezi lubis,https://play-lh.googleusercontent.com/a-/ALV-UjWWe9hcMR6f_zFtc76obIqNyYU8rqATZWs4Ou7ekzzQAvpKERka,Bagus,5,0,3.4.0,2024-08-12 16:51:25,,,3.4.0
e452f606-b88f-4013-9291-e71b4cb945c3,Ade Septian,https://play-lh.googleusercontent.com/a-/ALV-UjUdwuCtx7NNNRe5ayrD3Z394Fyu_Pxq5hHf64GG8rxVNVV300w,"bagus banget bisa buat kalo lagi santai,dengerin musik buat kalo lagi gabut juga cocok",5,1,3.4.0,2024-08-12 16:25:53,,,3.4.0
44ad249d-c55c-4dc4-9ae9-fedc2ce60f6e,Wati mr,https://play-lh.googleusercontent.com/a/ACg8ocLk-gnpOk11UDVOmGLOQDZ3viefrsXIwMXBEGs1wvCt2TgFYg=mo,sangat menarik ceritanya,5,0,3.4.0,2024-08-12 15:57:45,,,3.4.0
26a95e4d-150a-42fb-b22f-1eb26d4da483,Faiz Billah,https://play-lh.googleusercontent.com/a-/ALV-UjWlh7uI6pX76hbls2Xv_kKvh1sdfhfAUG40z5JgCzV7aLPk5qM,grapiknya bagus gak burik,5,0,3.4.0,2024-08-12 15:37:06,,,3.4.0
1dab82a3-94f0-4456-bffc-aabdfd18a9e8,Randy Heryawan,https://play-lh.googleusercontent.com/a/ACg8ocIZNdH2NnhmcJ1Jy0Aqc7m31dAxSHPnPhc6gc-iTDVTlR28lA=mo,mantap bagus ku saranin pake text to speach aja,5,0,3.4.0,2024-08-12 15:06:33,,,3.4.0
21968aba-3e8c-4d62-9aba-7899656d5378,Cahya Mira,https://play-lh.googleusercontent.com/a-/ALV-UjVSKC170pTs221FXFXjrdsilzzvRB6pN01ajGSEy4OnZwlyg4Q,Aplikasinya bagus,5,0,3.4.0,2024-08-12 14:42:16,,,3.4.0
65922a33-a596-4807-adac-bc96880130d9,Ahmad Nur,https://play-lh.googleusercontent.com/a/ACg8ocIKbj3HDXvpD-aKErD9D7cGnQuP-XvXhZN5QJkcKfYqCDwLJQ=mo,baja,5,0,3.3.7,2024-08-12 14:38:48,,,3.3.7
814c221f-bae8-45e7-9d7d-e6327f9f72ae,Ajeng P,https://play-lh.googleusercontent.com/a-/ALV-UjX9Q-6CSgGAGr2GydZnSrGlqsPvT-gwaGTwhItyEfb2ujnwUNhj,Aplikasi komik yang bagus dan banyak cerita menarik,5,0,3.4.0,2024-08-12 14:34:55,,,3.4.0
16c10784-4109-4fa2-934a-09defb109187,Rina Mjai,https://play-lh.googleusercontent.com/a/ACg8ocIlNu7BgKSvbCo3fJQlN9bgjmPr6PGHNbI7CkVbwv7ENgBkEw=mo,seru,5,0,3.4.0,2024-08-12 14:14:03,,,3.4.0
eec52b9a-3d5e-4b34-9bad-1d3db751e04a,Addul Tupang,https://play-lh.googleusercontent.com/a/ACg8ocI-6Rpi1e9VU-zlTFqmX2KW4S2A5KAakCPfZjMaW-pC_qBvuQ=mo,sangat bagus,5,0,3.4.0,2024-08-12 14:01:13,,,3.4.0
a3a0150d-ce3a-4fa5-8899-485efccdc5fb,Saud 99,https://play-lh.googleusercontent.com/a/ACg8ocIMLa82AS4zWggfD5VPAP-d4eBtwDnvisaRGK_a8u5hQ8fH8Q=mo,lumayan la,5,0,3.4.0,2024-08-12 13:14:17,,,3.4.0
c6999379-a919-4cf6-b219-ec0ad2f82830,Adi ochai Ochai,https://play-lh.googleusercontent.com/a/ACg8ocKLQRB3HxXX-Qz-likB0ULOaaX5Ua0yjVfID0mdhqIyrltqdw=mo,Webtoon ini bagus banget rekomen buat yang suka baca komik 💯💯🥳🤩😇⭐💫✨,5,0,,2024-08-12 12:29:22,,,
a0d5efa1-2809-4754-a14a-f0dec8de039a,Enjelina Eka,https://play-lh.googleusercontent.com/a/ACg8ocIlwmFagD-b1p1EXzezP15qlmq2r2QAKBwrj-PtgV3f_1embg=mo,Bagus sih tapi kok iklannya gak bisa di buka ya,4,0,3.4.0,2024-08-12 12:19:47,,,3.4.0
6c84678b-4d4a-4489-bf27-ca84848f2194,Nopri Nopriman,https://play-lh.googleusercontent.com/a/ACg8ocJk-_Z5tVctvWpUIWx5Hfbmd5Mw8TwWGFsB6qWBtuYlnqhWTg=mo,puas banget,5,0,3.4.0,2024-08-12 11:48:13,,,3.4.0
7b9bf585-24c7-4a5d-b94a-d2e550f69147,Kikkay Chanel,https://play-lh.googleusercontent.com/a-/ALV-UjWLPDKNl2cV6_bmX9NVO_iimxLZ1NMU7MmfWTWl7-3zcJZyfu4,mantap ada mufi BoBoiBoy,5,0,3.4.0,2024-08-12 11:44:42,,,3.4.0
9251d8d7-1c68-403f-9bbc-78969ba406c9,Danang Muhaban,https://play-lh.googleusercontent.com/a-/ALV-UjXN2eD8xAKAeFB58CaF2ID2C3s1Q7i2ODbK-JkDxngwrdex7wI,lumayan,4,0,3.4.0,2024-08-12 11:36:51,,,3.4.0
3e72e429-9295-4be5-a8c6-dc65a0b3468f,Heni Supatmi,https://play-lh.googleusercontent.com/a/ACg8ocL_YvYgifazwU45uzvlhNgMgyBFH0O1dY84hQwS0X3fW3SYjQ=mo,hebat aku suka bisa baca dengan baik,5,0,3.4.0,2024-08-12 11:11:44,,,3.4.0
baa33b7d-50ae-4e73-a9ae-3bbbd7f6522b,Muhammad Rafa,https://play-lh.googleusercontent.com/a-/ALV-UjVy4niNjgfelwn2hyEvpdS4C-RFIyUXHWjyK4Due31KOnszCV2a,"overall good, nyaman bacanya tapi saya ada saran tambahin gambar profil sama tombol like komen di gedein dikit",5,0,3.4.0,2024-08-12 10:49:52,,,3.4.0
92f34cd7-55f2-457c-a72c-aca6fa33926a,Rafaela Faela,https://play-lh.googleusercontent.com/a-/ALV-UjU5qFaguc5gNPlXf3fxCUvoAvvHbTTp92mB7zwvrLpbXIiFRzY,Bagus,5,0,3.3.7,2024-08-12 10:26:25,,,3.3.7
1b025592-0bf6-4918-9c95-50a135d1895b,Dwi Rizky,https://play-lh.googleusercontent.com/a/ACg8ocKx4qul9ZHaSNubAzXQmb9a9kid2GBGf8sLofKsZ8bReYfB_A=mo,mantap,5,0,3.4.0,2024-08-12 10:09:47,,,3.4.0
ed01e252-c14f-401d-9d1d-36ff5ff04f1d,Nabillaz Nabillaz,https://play-lh.googleusercontent.com/a-/ALV-UjVSjnamkbVT6vYuht7ne7FmkWxzT_zuRkAKwJu2MtD1yheO_bIg,cool,5,0,3.4.0,2024-08-12 09:50:34,,,3.4.0
748c919a-0539-420a-9648-3640b281daf0,Ferdi Prasahaja,https://play-lh.googleusercontent.com/a-/ALV-UjXj3vZcpPVZAbDg4bIc7l2i5X6JpRGP3kU8hxa5U7t3h58bZA,"bagus,apalagi yang genre komedi.",5,0,3.4.0,2024-08-12 09:42:43,,,3.4.0
686f9b3a-73c4-44fb-92b2-c844e98f4542,Abdurrasyid Riskullah,https://play-lh.googleusercontent.com/a-/ALV-UjVzh2xLClaUjatTFtpMWxlfgAhLrHO75BDUlW4Cm_giuRgvGZOk,thank you:),5,0,3.3.7,2024-08-12 09:41:08,,,3.3.7
748b02e4-a556-42f5-aa7f-b465fdf78d00,Dian L,https://play-lh.googleusercontent.com/a/ACg8ocJDOvLrZgBFKKy843WuNevtoh27_i1pUPGnz2pSTmz5ZvzH2w=mo,kenapa sekarang untuk buka episod2 akhir pakai koin...padahal saat aku baca dulu sampai tamat tidak pakai koin...tapi begitu mau mengulang baca lagi ternyata harus pakai koin... sangat mengecewakan...kukira webtooon ini beda dengan yg lain...,4,17,3.3.7,2024-08-12 08:29:58,,,3.3.7
cb5532df-c092-430a-94f6-1c4f4c0d3812,Abel Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjXV-64bo9ss1nCmXo5pUrIb3mKWh4PoZ1A-7KcQVEsNrkSlGh4x,mantap,5,0,3.4.0,2024-08-12 08:22:03,,,3.4.0
0f34122a-95d3-45ff-beb3-ae7c975bbc2e,Sanah Kuttu,https://play-lh.googleusercontent.com/a/ACg8ocIg4pRY1jBy5fr5inqXAcxfeDcm1KCTaCcb36QMD9QysYE1cA=mo,Kalo gabut suka baca manhwa di webtoon,4,0,3.4.0,2024-08-12 07:55:23,,,3.4.0
37eb41e5-8bca-4e22-97ee-b54ddabdc873,Rian Adifahmi,https://play-lh.googleusercontent.com/a/ACg8ocIv6q-44_hZe_QAFYX-xXezztWX0HIVWaku_OGW362BmbIU_g=mo,Gooodd iss good very good,5,0,3.4.0,2024-08-12 07:44:01,,,3.4.0
04296137-63eb-4511-b509-e72100ab327b,Dalilul Falihin,https://play-lh.googleusercontent.com/a/ACg8ocJp9hOEoms46D4TQ3O2KsG8JRphZaUOUhA8hiwAdIT3FnqChQ=mo,4 dlu nanti tkut ada masalah🗿,4,0,3.4.0,2024-08-12 07:26:17,,,3.4.0
4af755c2-d0cb-4512-95ea-71c3ce0f973a,Nabila alHadi,https://play-lh.googleusercontent.com/a-/ALV-UjVzH__HkXR6N5KUT47yRrfeWR3rYrBFf2Bw50PEkOeqNrGo0kg,bagus bgt kataku,5,0,3.3.7,2024-08-12 06:59:33,,,3.3.7
df06772f-9b28-4372-8415-a0a56b048810,Nisa Putri,https://play-lh.googleusercontent.com/a/ACg8ocIfwcDmCJZHqM_WxFYy4NX_8JPs89i4xIWFkc7nEghWOC5E3w=mo,saya suka aplikasi ini,5,0,3.4.0,2024-08-12 06:18:09,,,3.4.0
bf7a9fc0-9ad2-44e9-b155-962406d3ce8b,edi handoko,https://play-lh.googleusercontent.com/a/ACg8ocID_k4rOX4S339mXNdXwoQEpZE7GhRMV775oNpBxyC3OYwXVQ=mo,"sangat seruuuuuuuuuuuuuuu,,,,, sampai ak tidk bisa berkata2 lagi,,,,😊👍",5,0,3.4.0,2024-08-12 05:17:49,,,3.4.0
e109c19d-a7ac-44b4-ba95-01dca1f75105,Bunga Tasya,https://play-lh.googleusercontent.com/a/ACg8ocJPMgenNuA6t0LCVVBmqs6XbnaCC8MrEcO1d15Q-BQ3mNpgAQ=mo,bagus banget,5,0,3.3.7,2024-08-12 05:15:06,,,3.3.7
2b831904-2b7f-4b21-8ea8-69926da99d78,Rizkia Wati,https://play-lh.googleusercontent.com/a/ACg8ocJ2YVtjOXuQVRwBcnp5rl-GREZkFELNjs3-RNraBSXrjnLAMQ=mo,ini adalah aplikasi yg Sgt seru tp tambah adegan yg romantis² banyak²y,5,0,3.4.0,2024-08-12 04:38:45,,,3.4.0
59ca5f36-0c71-42f8-9930-485c36e98678,Fitri Ok,https://play-lh.googleusercontent.com/a/ACg8ocKahU6J7vqwt9A1z7drXoioYgIo2sjPu_cWglCqXNc-rF6Itw=mo,semakin bagus aplikasi nya,5,0,3.3.7,2024-08-12 03:32:21,,,3.3.7
feb5c312-a216-4abe-b24d-82f741cd890b,siti aisah,https://play-lh.googleusercontent.com/a-/ALV-UjUGB8d6G8RGJhfvAIkRTNSNa_qBMxS19FSYxskuTUBxRM9fpl2M6w,bagus...,5,0,3.4.0,2024-08-12 02:26:55,,,3.4.0
7255c583-e351-4027-896c-abe077b06405,Meysel,https://play-lh.googleusercontent.com/a-/ALV-UjUzRJZvLq8IfAMXFMgImmzp75aw4yMhYyAjJSKePjh6H3waHeo,bagus komik dan ceritanya asli menyenangkan sih waktu bacanya seru bet kalian harus wajib download sih..... 👍👍✦✦,5,0,3.3.7,2024-08-12 01:48:38,,,3.3.7
3066066a-1f10-4d0c-a4c6-7d7691be07a5,Rina Bakrie,https://play-lh.googleusercontent.com/a/ACg8ocJ5MzjGvJO14UDtqxlcGBJBb8OD3noc7OsKBUfBX9IkCPY2lw=mo,menarik ceritanya,5,0,3.4.0,2024-08-12 00:34:29,,,3.4.0
f3db07c3-1771-49ac-a6cd-dfba3b86fdcc,Zahra Fitria,https://play-lh.googleusercontent.com/a-/ALV-UjXhUQ6J6dl0CDUW9uXZkQKO5qFf0I3IwW6bqXtrlCgCq40h7UG3,ini cerita paling menarik yang harus didownload,5,0,3.3.6,2024-08-11 23:42:09,,,3.3.6
5588278b-85bf-4e8a-a02c-1946ce9ac3b0,Oji Sukaprisa,https://play-lh.googleusercontent.com/a/ACg8ocJreTgB3hD69D1hgv8zIJ8a9KjIt-FN09672w66E9ejnemIaw=mo,keren wih,4,0,3.4.0,2024-08-11 21:45:00,,,3.4.0
b4859137-d3db-4eb3-ad5a-bc7bbfbef826,Fajar Septian,https://play-lh.googleusercontent.com/a/ACg8ocLcI4uXPi3YzYfXNfHqrwk686aByN9svp1VDCsj61J5jxJTUw=mo,orang setia yg rela menunggu per minggu untuk satu bacaan🏆🏆,5,0,3.3.7,2024-08-11 21:08:12,,,3.3.7
abc584c1-5abb-48d1-91ba-504b8a96bde6,Arnel,https://play-lh.googleusercontent.com/a/ACg8ocIMEYj5wYI8I-IchaSzuXihOvrujk7lUjAdbFGm20VcX9wmXQ=mo,cerita di webtoon seru gak bikin bosan lucu2 lagi ceritanya itu aja nya,5,0,3.4.0,2024-08-11 20:45:03,,,3.4.0
afa273b9-6709-429a-bc36-ea7a03526a81,Ponsel Saya,https://play-lh.googleusercontent.com/a/ACg8ocIOcnfJUM5cZzjDYOJ_2iNtS2hgRNYyfvrT_hDJX-ON157Ogw=mo,mantap,5,0,3.4.0,2024-08-11 19:08:43,,,3.4.0
47b9f012-da6c-4814-9f2b-58a1eccb6b09,Egi Mwemek,https://play-lh.googleusercontent.com/a/ACg8ocJtdMVYpJcE64iX9-mgJwtDJj-od9WUy0DWgdVRnAeBs3QrsA=mo,mantap,5,0,3.4.0,2024-08-11 18:07:02,,,3.4.0
039cc8a5-b7a4-40a5-abd7-c6f7ff9f43ed,Mardiana anggraini Eka putri,https://play-lh.googleusercontent.com/a/ACg8ocKptf9Af0bGCaVtpG7hr6BKIJiF5OBUPW1tnLViEKNYqsUs7w=mo,saya sangat suka sekali cerita nya... 🫰,5,0,,2024-08-11 17:01:55,,,
9638cb07-4193-4e5b-9aca-ab5d111ec76c,Aul Dita,https://play-lh.googleusercontent.com/a-/ALV-UjUOZ-IfMYzfgNYD4lQleZvUs5cleH7mzsz1mdMAf6kQme0cb_Rr,nice.,5,0,3.4.0,2024-08-11 17:01:17,,,3.4.0
0c1146bc-4f9f-40ec-9b38-fd21d06455a3,hendra pamungkas,https://play-lh.googleusercontent.com/a-/ALV-UjUsu7NQZ0VcnIq1y4R9qILYo5LmvjqSP9AXlf_r0QCFRMi8aho,ok,5,0,3.4.0,2024-08-11 16:34:29,,,3.4.0
c6ead823-4d3e-48f2-9a8c-ff7672581e52,Diana Rakhmawati,https://play-lh.googleusercontent.com/a/ACg8ocKPEFm1EeTLzh_aF7igCXHJuabxrjADSqRogCB-Quqe5EQhkQ=mo,good,5,0,3.4.0,2024-08-11 16:03:11,,,3.4.0
3472b8cb-883e-445e-a842-402adfaa735f,Kimoraa almunawwar01,https://play-lh.googleusercontent.com/a/ACg8ocLLQu7QE2xxrrrhk2sZJXpnYfjTqBMpslNcMJC60G_-HhbIKA=mo,Bagus dan lengkap semua 😻🤩,5,0,,2024-08-11 15:58:31,,,
757e3209-0579-458e-925d-c285e1e4bc5f,Laras Summer,https://play-lh.googleusercontent.com/a-/ALV-UjVHxPM5qF0lPawNLcCd6dpopVZJ_-yhJN_tT5zw5FPoo9kLyBQ_,"buat pencinta manhwa, boleh bgt nih dibaca! seru-seru bgt apalagi yg genre romance xiXi",5,0,3.3.7,2024-08-11 15:28:09,,,3.3.7
c8326d5c-d1ac-437b-a3f5-e7110344a0e6,Rasyah gacha,https://play-lh.googleusercontent.com/a/ACg8ocKBfMeboM-4jK9qTJ7zoyWnQ-FEb-lOXW4oZuXMd6vdSfnYwA=mo,nice,5,0,3.4.0,2024-08-11 15:03:47,,,3.4.0
38eeabd9-e833-44b2-a8c0-6b913126abc3,Syarifah Zulfia,https://play-lh.googleusercontent.com/a/ACg8ocJYd8yPwGsYk74e2815Jd9VvZAFqjR26Em385GUyLs3T8119A=mo,bagus,4,0,3.4.0,2024-08-11 14:43:43,,,3.4.0
973325ef-4535-42cd-85d2-298885e64f67,Riki Hanafi,https://play-lh.googleusercontent.com/a/ACg8ocLPOOoQ-JqqH3EJt9H_ogoXd5NqEvXGgs9HHoV0ZGXwi6ZdKA=mo,bagus banget pokoknya,5,0,3.4.0,2024-08-11 13:59:21,,,3.4.0
422722a0-a03a-4d64-a9d6-e6d0e09cc5f4,Pann,https://play-lh.googleusercontent.com/a-/ALV-UjXB-FfT9FOKHjHFLIxr5GyFL6-hVZwHlZdIkk_6g7K1vgiVcFM_,terpaksaa,5,0,3.4.0,2024-08-11 13:09:27,,,3.4.0
51301d7a-84b4-474c-a3d0-8b0adf1bf4cd,Rudyy Hartono,https://play-lh.googleusercontent.com/a/ACg8ocJQNDd2VzbwXCvcYA3QiOaRkyZhEmLlTQHVhwXJuzuDjdSnKg=mo,semua komik nya bagus 😍👌👍,5,0,3.4.0,2024-08-11 12:52:11,,,3.4.0
cf323f05-9d5e-46e6-ba8c-a34f146932b0,Muhammad Jaellani,https://play-lh.googleusercontent.com/a-/ALV-UjUmPSv_KBab7sslGGyCSactnHi8SLa70WQmiyT8DGBP-wSz7Fp4,sangat seru,5,0,3.3.7,2024-08-11 12:42:45,,,3.3.7
b7fa3ca2-415d-4284-910f-e47ead92c93d,Abdul Haqi,https://play-lh.googleusercontent.com/a-/ALV-UjXkyw5ibPXsyWCQpYJFAu_mH4e4P6sVJ4qyb3YYtotU3uiJ8ncd,aww bagus🐰,5,0,3.4.0,2024-08-11 12:28:41,,,3.4.0
31b4285a-8eec-4957-97cf-e1db01abfc50,Moh Tahyudin,https://play-lh.googleusercontent.com/a-/ALV-UjU-87viBcJABxIiz-X2OttyYVnXkV51vz68Ncispri9DdK5VMg,mantab,5,0,3.4.0,2024-08-11 12:16:07,,,3.4.0
24286c17-0598-497f-9542-437ba8f34db6,Nia Ira,https://play-lh.googleusercontent.com/a-/ALV-UjV6NSe6QGHVVNkq6wWtAzp73egTWRJunNVQDYZK1x8safIQxGB-,"aku kayak langsung lupa segala hal...kayak waktu..,lupa makan..,tidur...,bahkan lupain masalah yang ada..rasanya kayak langsung masuk ke dunia yang berbeda..makasih buat orang yang udah buat aplikasi ini...",5,1,3.4.0,2024-08-11 12:06:22,,,3.4.0
